filename,source_url,section_label,section_index,chunk_index,chunk_text,chunk_text_tr
bg_rehber.pdf,https://www.cbddo.gov.tr/bgrehber,BIG_3.6.3_Elektromanyetik_Bilgi_Kaçaklarından_Korunma_Yöntemleri_TEMPEST_146,10.0,0,UYGULAMA VE TEKNOLOJİ ALANLARINA YÖNELİK GÜVENLİK TEDBİRLERİ............................................................ 149 Kişisel Verilerin Güvenliği.................................................................................................................... 149,UYGULAMA VE TEKNOLOJİ ALANLARINA YÖNELİK GÜVENLİK TEDBİRLERİ............................................................ 149 Kişisel Verilerin Güvenliği.................................................................................................................... 149
bg_rehber.pdf,https://www.cbddo.gov.tr/bgrehber,BIG_4.1.8_Kişisel_Veri_Yönetim_Sürecinin_İşletilmesi_160,11.0,0,Anlık Mesajlaşma Güvenliği ................................................................................................................. 161,Anlık Mesajlaşma Güvenliği ................................................................................................................. 161
bg_rehber.pdf,https://www.cbddo.gov.tr/bgrehber,BIG_4.2.1_Genel_Güvenlik_Tedbirleri_161,12.0,0,Bulut Bilişim Güvenliği........................................................................................................................ 163,Bulut Bilişim Güvenliği........................................................................................................................ 163
bg_rehber.pdf,https://www.cbddo.gov.tr/bgrehber,BIG_4.3.1_Genel_Güvenlik_Tedbirleri_164,13.0,0,Kripto Uygulamaları Güvenliği ............................................................................................................. 168,Kripto Uygulamaları Güvenliği ............................................................................................................. 168
bg_rehber.pdf,https://www.cbddo.gov.tr/bgrehber,BIG_4.4.3_Kriptografik_Uygulamalar_176,14.0,0,Kritik Altyapılar Güvenliği ................................................................................................................... 178,Kritik Altyapılar Güvenliği ................................................................................................................... 178
bg_rehber.pdf,https://www.cbddo.gov.tr/bgrehber,BIG_4.5.3_Elektronik_Haberleşme_Sektörü_Özelinde_Güvenlik_Tedbirleri_182,15.0,0,Yeni Geliştirmeler ve Tedarik ............................................................................................................... 185,Yeni Geliştirmeler ve Tedarik ............................................................................................................... 185
bg_rehber.pdf,https://www.cbddo.gov.tr/bgrehber,BIG_4.6.1_Genel_Güvenlik_Tedbirleri_185,16.0,0,SIKILAŞTIRMA TEDBİRLERİ ............................................................................................................................... 189 İşletim Sistemi Sıkılaştırma Tedbirleri .................................................................................................. 189,SIKILAŞTIRMA TEDBİRLERİ ............................................................................................................................... 189 İşletim Sistemi Sıkılaştırma Tedbirleri .................................................................................................. 189
bg_rehber.pdf,https://www.cbddo.gov.tr/bgrehber,BIG_5.1.3_Windows_İşletim_Sistemi_Sıkılaştırma_Tedbirleri_196,17.0,0,Veri Tabanı Sıkılaştırma Tedbirleri ....................................................................................................... 198,Veri Tabanı Sıkılaştırma Tedbirleri ....................................................................................................... 198
bg_rehber.pdf,https://www.cbddo.gov.tr/bgrehber,BIG_5.2.1_Genel_Sıkılaştırma_Tedbirleri_198,18.0,0,Sunucu Sıkılaştırma Tedbirleri ............................................................................................................ 202,Sunucu Sıkılaştırma Tedbirleri ............................................................................................................ 202
bg_rehber.pdf,https://www.cbddo.gov.tr/bgrehber,BIG_5.3.2_Sanallaştırma_Sunucusu_Sıkılaştırma_Tedbirleri_207,19.0,0,"KAYNAKÇA .......................................................................................................................................................... 210 EKLER ................................................................................................................................................................. 211 EK-A: GENELGE MADDELERİ EŞLEŞTİRME TABLOSU ............................................................................................... 211 EK-B: ULUSLARARASI STANDARTLAR VE YAYIMLI KILAVUZLAR EŞLEŞTİRME TABLOSU ............................................. 215 KULLANILACAK FORMLAR, ŞABLONLAR VE ÖRNEK DOKÜMANLAR .................................................................. 217 EK-C.1: VARLIK GRUBU KRİTİKLİK DERECELENDİRME ANKETİ .................................................................................","KAYNAKÇA .......................................................................................................................................................... 210 EKLER ................................................................................................................................................................. 211 EK-A: GENELGE MADDELERİ EŞLEŞTİRME TABLOSU ............................................................................................... 211 EK-B: ULUSLARARASI STANDARTLAR VE YAYIMLI KILAVUZLAR EŞLEŞTİRME TABLOSU ............................................. 215 KULLANILACAK FORMLAR, ŞABLONLAR VE ÖRNEK DOKÜMANLAR .................................................................. 217 EK-C.1: VARLIK GRUBU KRİTİKLİK DERECELENDİRME ANKETİ ................................................................................."
bg_rehber.pdf,https://www.cbddo.gov.tr/bgrehber,BIG_5.3.2_Sanallaştırma_Sunucusu_Sıkılaştırma_Tedbirleri_207,19.0,1,217 EK-C.2: VARLIK GRUBU VE KRİTİKLİK DERECESİ TANIMLAMA FORMU ...................................................................... 223 EK-C.3: MEVCUT DURUM VE BOŞLUK ANALİZ FORMU ............................................................................................. 224 EK-C.4: REHBER UYGULAMA YOL HARİTASI BELİRLEME FORMU .............................................................................. 226 EK-C.5: TELAFİ EDİCİ KONTROL KAYIT FORMU ....................................................................................................... 227 EK-C.6: TAAHHÜTNAME ÖRNEĞİ ........................................................................................................................... 228 ŞEKİLLER Şekil 1. Bilgi ve İletişim Güvenliği Rehberinin Hedefleri ........................................................................................... 12 Şekil 2.,217 EK-C.2: VARLIK GRUBU VE KRİTİKLİK DERECESİ TANIMLAMA FORMU ...................................................................... 223 EK-C.3: MEVCUT DURUM VE BOŞLUK ANALİZ FORMU ............................................................................................. 224 EK-C.4: REHBER UYGULAMA YOL HARİTASI BELİRLEME FORMU .............................................................................. 226 EK-C.5: TELAFİ EDİCİ KONTROL KAYIT FORMU ....................................................................................................... 227 EK-C.6: TAAHHÜTNAME ÖRNEĞİ ........................................................................................................................... 228 ŞEKİLLER Şekil 1. Bilgi ve İletişim Güvenliği Rehberinin Hedefleri ........................................................................................... 12 Şekil 2.
bg_rehber.pdf,https://www.cbddo.gov.tr/bgrehber,BIG_5.3.2_Sanallaştırma_Sunucusu_Sıkılaştırma_Tedbirleri_207,19.0,2,"Rehber Güncelleme Süreci ............................................................................................................................ 13 Şekil 3. Rehber Uyum Planı ........................................................................................................................................ 13 Şekil 4. Rehber ve Bilgi Güvenliği Yönetim Sistemi İlişkisi ........................................................................................ 14 Şekil 5. Bilgi ve İletişim Güvenliği Rehberi Uygulama Süreci .................................................................................... 19 Şekil 6. Varlıklar, Varlık Grupları ve Varlık Ana Başlıkları .......................................................................................... 22 Şekil 7.","Rehber Güncelleme Süreci ............................................................................................................................ 13 Şekil 3. Rehber Uyum Planı ........................................................................................................................................ 13 Şekil 4. Rehber ve Bilgi Güvenliği Yönetim Sistemi İlişkisi ........................................................................................ 14 Şekil 5. Bilgi ve İletişim Güvenliği Rehberi Uygulama Süreci .................................................................................... 19 Şekil 6. Varlıklar, Varlık Grupları ve Varlık Ana Başlıkları .......................................................................................... 22 Şekil 7."
bg_rehber.pdf,https://www.cbddo.gov.tr/bgrehber,BIG_5.3.2_Sanallaştırma_Sunucusu_Sıkılaştırma_Tedbirleri_207,19.0,3,Kritiklik Derecesi Belirlemek için Kullanılan Boyutlar .................................................................................. 24 Şekil 8. Temel Prensipler ........................................................................................................................................... 30 TABLOLAR Tablo 1. SAM Rolleri Açıklamaları .............................................................................................................................. 20 Tablo 2. Bilgi ve İletişim Güvenliği Rehberi Uygulama Süreci için Sorumluluk Atama Matrisi ................................ 20 Tablo 3. Anket Puanına Karşılık Gelen Kritiklik Derecesi .......................................................................................... 25 Tablo 4.,Kritiklik Derecesi Belirlemek için Kullanılan Boyutlar .................................................................................. 24 Şekil 8. Temel Prensipler ........................................................................................................................................... 30 TABLOLAR Tablo 1. SAM Rolleri Açıklamaları .............................................................................................................................. 20 Tablo 2. Bilgi ve İletişim Güvenliği Rehberi Uygulama Süreci için Sorumluluk Atama Matrisi ................................ 20 Tablo 3. Anket Puanına Karşılık Gelen Kritiklik Derecesi .......................................................................................... 25 Tablo 4.
bg_rehber.pdf,https://www.cbddo.gov.tr/bgrehber,BIG_5.3.2_Sanallaştırma_Sunucusu_Sıkılaştırma_Tedbirleri_207,19.0,4,Varlık Grubu Kritiklik Derecesinin Belirlenmesi .......................................................................................... 26 Tablo 5. Alt Varlık Gruplarının Kritiklik Derecesinin Belirlenmesi ............................................................................ 26 Tablo 6. Varlık Gruplarına Yönelik Tedbir Uygulanabilirlik Örnek Çalışması ...........................................................,Varlık Grubu Kritiklik Derecesinin Belirlenmesi .......................................................................................... 26 Tablo 5. Alt Varlık Gruplarının Kritiklik Derecesinin Belirlenmesi ............................................................................ 26 Tablo 6. Varlık Gruplarına Yönelik Tedbir Uygulanabilirlik Örnek Çalışması ...........................................................
